timestamp,initial_price,final_price,tick_count,max_gap,volume_sum,future_return,target,label_source,label_threshold,label_version
2026-04-07 12:15:00,68230.3,68425.5,15,60.0,120.976281,0.0028608990433867973,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-14 20:00:00,74238.5,74414.1,15,60.0,158.408198,0.002365349515413208,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-10 17:45:00,72954.7,73129.0,15,60.0,150.363112,0.0023891538173688677,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-18 00:30:00,77230.5,77010.4,15,60.0,96.761523,-0.002849910333352794,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-16 23:30:00,74607.1,74881.5,15,60.0,107.275517,0.0036779341376355665,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-05-29 18:15:00,73996.3,73796.8,15,60.0,158.408904,-0.0026960807499834083,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-02 04:45:00,66729.5,66863.6,15,60.0,70.87545800000001,0.0020096059463955793,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-13 19:45:00,122499.8,122749.7,15,60.0,127.449665,0.0020400033306176182,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-31 14:15:00,67454.0,67735.8,15,60.0,225.39624799999999,0.004177661813976914,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-06-06 06:00:00,61017.9,61163.5,15,60.0,270.761334,0.0023861850375053247,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-09-17 17:30:00,115686.7,116023.3,15,60.0,143.296443,0.002909582518993133,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-06-10 11:15:00,61183.2,60963.8,15,60.0,191.506194,-0.003585951699159093,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-17 10:45:00,75104.1,75272.0,15,60.0,70.862864,0.0022355637042450666,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-23 08:00:00,109322.6,109715.4,15,60.0,102.83532,0.0035930356577687024,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-30 12:15:00,109340.8,108782.4,15,60.0,260.108994,-0.005106968304603621,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-23 01:00:00,107865.9,108328.1,15,60.0,186.431582,0.004284950109348806,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-09-03 01:45:00,110916.6,111168.4,15,60.0,99.87809,0.0022701741668964435,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-05-16 20:30:00,103849.5,103612.0,15,60.0,54.293197,-0.002286963345995866,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-08 22:15:00,66074.6,65910.9,15,60.0,220.153596,-0.0024775027014920883,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-05-04 14:00:00,78786.9,78958.1,15,60.0,192.736797,0.002172950071649087,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-10 13:45:00,108987.8,109311.2,15,60.0,204.436855,0.002967304597395224,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-05-29 16:45:00,106976.5,106729.0,15,60.0,146.901971,-0.002313592237547477,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-06-04 13:30:00,63420.8,63801.4,15,60.0,722.3518789999999,0.006001185730864204,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-27 19:30:00,76536.9,76780.0,15,60.0,186.95042,0.00317624570631947,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-22 00:15:00,85436.8,84892.1,15,60.0,178.049478,-0.006375472864152106,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-19 11:15:00,108138.3,107844.3,15,60.0,164.195499,-0.0027187407236843675,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-11 06:15:00,66857.1,67121.4,15,60.0,131.432409,0.00395320766231237,1.0,bybit_spot_1m_ohlcv,0.002,v1
